,title,subtitle,content
22, Canadá endurece regras para programa de trabalhadores estrangeiros , Medida ocorre em meio ao aumento da taxa de desemprego canadense ,"O Canadá planeja tornar mais rígidas as regras para a contratação de trabalhadores estrangeiros temporários, ao mesmo tempo em que reverte as medidas contra a pandemia que visavam a combater a escassez de mão de obra no país. O endurecimento das regras ocorre em meio ao aumento da taxa de desemprego canadense, que ficou estável em 6,4% em julho. O governo federal canadense introduziu nesta segunda-feira (26) várias medidas para reduzir seu programa de trabalhadores estrangeiros temporários e alertou que outras medidas podem ser tomadas para garantir que os empregadores priorizem os trabalhadores canadenses, investindo em toda a gama de mão de obra disponível, incluindo jovens e pessoas com deficiência. A partir do final de setembro, Ottawa se recusará a processar avaliações de impacto sobre o mercado de trabalho de empregadores que apresentem seus casos de contratação de trabalhadores estrangeiros para empregos de baixa remuneração em áreas metropolitanas com uma taxa de desemprego de 6% ou mais. Exceções serão feitas para empregos na agricultura, processamento de alimentos e peixes, construção civil e saúde, informou o governo. Os empregadores serão limitados a contratar não mais do que 10% de sua força de trabalho total por meio do programa de trabalhadores estrangeiros quando as funções exigirem salários baixos, e a duração máxima de contratação de trabalhadores por meio dessa categoria será reduzida pela metade, para um ano. O governo federal do Canadá disse ainda que continuará monitorando as condições do mercado de trabalho e que introduzirá outras mudanças no programa de contratação de estrangeiros nos próximos meses. Nos próximos 90 dias, será feita uma nova revisão total do programa, que poderá resultar em restrições a trabalhadores estrangeiros temporários com salários altos, a aplicações existentes de avaliação de impacto no mercado de trabalho em que um emprego não tenha sido preenchido e aos setores que agora têm exceções, inclusive para áreas rurais."
23," Em resposta à ameaça de intervenção, Aneel cita falta de pessoal e corte no orçamento "," Na última semana, ministro de Minas e Energia ameaçou intervir na diretoria caso persistisse atrasos dos julgamentos de pautas do governo ","A Agência Nacional de Energia Elétrica (Aneel) apontou a falta de servidores como um dos maiores desafios enfrentados pela instituição ao responder à pressão do ministro de Minas e Energia, Alexandre Silveira, que pediu maior celeridade na análise de processos do governo. Na semana passada, Silveira enviou um ofício à agência e ameaçou intervir na diretoria caso persistisse nos atrasos dos julgamentos de pedidos. Em nota enviada à imprensa nesta segunda-feira (26), a agência, responsável por regular o setor elétrico no Brasil, afirma que opera atualmente com um “déficit crônico” de 30% do pessoal, que compromete sua capacidade de cumprir suas funções, problema que, segundo o órgão, se arrasta desde 2004. Segundo o texto, o último concurso público realizado em 2010, e as 40 vagas preenchidas recentemente, não foram suficientes para suprir a carência de 248 servidores. “O déficit de pessoal é crônico e o último concurso, realizado em 2010, não atende à defasagem atual”, enfatizou a agência. A evasão de servidores é outro problema grave destacado no ofício. De acordo com o texto, nos últimos anos, a Aneel perdeu 92 funcionários, sendo 16 apenas em 2024, o maior número desde sua criação. Além disso, 35 servidores foram cedidos a outros órgãos da administração pública, o que agrava ainda mais a situação. Mesmo assim, o texto, assinado pelo diretor-geral da autarquia, Sandoval de Araújo, destaca que a Aneel conseguiu reduzir o número de processos pendentes de julgamento em 31,5% desde janeiro de 2023, o que mostra o “cumprimento de suas responsabilidades”. “Atualmente a Aneel possui 385 processos pendentes de julgamento pela Diretoria, o que representa uma expressiva redução de 31,5% com relação ao estoque de 562 processos pendentes de julgamento em janeiro de 2023, no início do atual Governo. Desde janeiro de 2023, foram distribuídos aos Diretores Relatores 2.599 processos, enquanto a Diretoria Colegiada deliberou 2.747, ou seja, o número de processos deliberados neste governo foi maior que o número total de processos distribuídos, o que evidencia inexistir qualquer omissão da Agência em decidir as matérias de sua competência”, diz o texto. A Aneel também ressaltou a necessidade de apoio dos Poderes Executivo e Legislativo para garantir o cumprimento de sua missão institucional. “A situação atual é extremamente grave, preocupante e requer a efetiva atuação dos Poderes Executivo e Legislativo para que a Aneel possa seguir cumprindo sua missão”, diz a nota. A Aneel também destacou os problemas orçamentários que comprometem suas atividades. “Cortes orçamentários e sucessivos contingenciamentos afetam fiscalizações, convênios com agências estaduais, processos de consultas públicas e investimentos em sistemas de informação”, afirmou a agência. No ofício, Sandoval reiterou a “atuação autônoma” da instituição e destacou que a agência está “legalmente submetida ao controle externo exercido pelo Congresso Nacional, com auxílio do Tribunal de Contas da União”."
24," Governo vai ampliar vale-gás para 20 milhões de famílias até 2025, diz ministro ", Declaração foi feita durante solenidade após reunião do Conselho Nacional de Política Energética (CNPE) ,"O ministro de Minas e Energia, Alexandre Silveira, afirmou que o governo vai ampliar o programa Vale-Gás para 20 milhões de famílias até dezembro de 2025. A declaração foi feita nesta segunda-feira (26), durante solenidade após reunião do Conselho Nacional de Política Energética (CNPE). Na coletiva após a reunião do CNPE também foram anunciados outras medidas para fomentar a indústria de gás natural e reduzir o valor do combustível."
25," Riscos financeiros da China estão sendo resolvidos, diz presidente do BC chinês ", Dirigente também comentou sobre os esforços de Pequim para conter os possíveis prejuízos decorrentes das crescentes dívidas chinesas ,"O presidente do Banco do Povo da China (PBoC), Pan Gongsheng, afirmou que os riscos financeiros nas principais áreas do país estão sendo resolvidos de maneira ordenada, em entrevista para à China Central Television, exibida no fim de semana. O dirigente também comentou sobre os esforços de Pequim para conter os possíveis prejuízos decorrentes das crescentes dívidas chinesas. Segundo ele, o número de dívidas de veículos de financiamento continuam em queda, e a maioria das dívidas vencidas que pertencem a essas instituições foram renovadas, reestruturadas e substituídas. “O atual número de bancos pequenos e médios de alto risco caiu quase pela metade em comparação com o pico”, explicou Pan Gongsheng."
26, Indústria dos EUA defende amenização de aumentos tarifários para produtos da China , A redução ou não das tarifas é a primeira grande decisão comercial do governo desde que a vice-presidente Kamala Harris surgiu como candidata presidencial do Partido Democrata ,"O governo do presidente dos Estados Unidos, Joe Biden, deve anunciar nesta semana seus planos finais de implementação de tarifas mais altas sobre determinadas importações chinesas e, se o setor industrial norte-americano conseguir o que deseja, muitas das tarifas planejadas serão suavizadas. Fabricantes de veículos elétricos e equipamentos de energia elétrica têm solicitado que as tarifas mais altas sejam reduzidas, adiadas ou abandonadas, e que potenciais exceções serem largamente ampliadas. Em maio, Biden anunciou a quadruplicação das tarifas sobre veículos elétricos chineses para 100%, a duplicação das tarifas sobre semicondutores e células solares para 50%, bem como novas tarifas de 25% sobre baterias de íon-lítio e outros bens estratégicos, incluindo aço, para proteger as empresas norte-americanas do excesso da produção chinesa. Inicialmente, a Casa Branca havia dito que as novas tarifas entrariam em vigor em 1º de agosto, mas isso foi adiado para setembro, quando o escritório do Representante de Comércio dos EUA analisou mais de 1.100 comentários públicos. A determinação final deve ocorrer até o final de agosto. A redução ou não das tarifas é a primeira grande decisão comercial do governo desde que a vice-presidente Kamala Harris surgiu como candidata presidencial do Partido Democrata, depois que Biden desistiu de sua candidatura no final de julho. A decisão é complicada. Reduzir as tarifas poderia atrair críticas dos republicanos de que Kamala adotará uma posição mais branda em relação ao comércio com a China em uma campanha em que o republicano Donald Trump tem prometido atingir as importações chinesas com tarifas pesadas. Prosseguir com os aumentos originais atrairia reclamações sobre custos mais altos, até mesmo de alguns democratas no Congresso. A China tem prometido retaliação contra os aumentos tarifários “intimidadores” e o ministro das Relações Exteriores chinês, Wang Yi, disse que eles mostraram que alguns nos EUA podem estar “perdendo a cabeça”. A decisão dos EUA ocorrerá na mesma semana em que o conselheiro de segurança nacional dos EUA, Jake Sullivan, se reunirá com Wang em uma visita com o objetivo de manter as tensões entre os EUA e a China sob controle com a rápida aproximação da eleição presidencial de novembro. As tarifas propostas pelo governo incluem, por exemplo, uma nova taxa de 25% sobre guindastes navio-terra fabricados na China, um setor dominado pelos chineses e sem produtores dos EUA. Senadores democratas levantaram preocupações sobre o impacto nos portos dos seus Estados, apelando à isenção das encomendas existentes de guindastes chineses. Do lado das empresas, a Ford Motor pediu a redução das tarifas propostas sobre grafite artificial, um material fundamental na produção de ânodos para baterias de veículos elétricos. A empresa disse que ainda usa “quase exclusivamente” grafite de partículas secundárias chinesas."
27," Programa Gás Para Empregar vai aumentar oferta e reduzir preço do insumo, diz Silveira "," Em discurso no lançamento da Política Nacional de Transição Energética (PNTE), o ministro afirmou ainda que os preços mais competitivos do gás permitirão reaquecer a indústria intensiva nacional ","O Programa Gás Para Empregar, que está sendo oficializado pelo governo brasileiro nesta segunda-feira (26), vai aumentar a oferta e reduzir os preços do insumo no país, disse o ministro de Minas e Energia, Alexandre Silveira. Em discurso no lançamento da Política Nacional de Transição Energética (PNTE), o ministro afirmou ainda que os preços mais competitivos do gás permitirão reaquecer a indústria intensiva nacional, sendo estimados R$ 96 bilhões em investimentos em gás natural, biometano e em plantas de fertilizantes, que são grandes consumidoras de gás."
28," Não existe argumento técnico para a subida dos juros, defende Ricardo Cappelli "," À CNN, o presidente da ABDI afirma que não há justificativa técnica para aumento da Selic ","O presidente da Agência Brasileira de Desenvolvimento Industrial (ABDI), Ricardo Cappelli, manifestou-se contra o possível aumento da taxa de juros pelo Banco Central (BC), argumentando que não há justificativa técnica para tal decisão. Em entrevista à CNN Brasil, Cappelli destacou o efeito recessivo que os juros elevados têm sobre a economia nacional. Segundo o executivo, “quando os juros sobem demais, o dinheiro se movimenta da produção, da indústria, e vai para títulos, vai para o mercado financeiro”. Ele ressaltou que o Brasil já pagou, nos últimos 12 meses, 834 bilhões de reais apenas em serviço da dívida, valor que, conforme Cappelli, é “quase quatro vezes o que o país gasta anualmente com saúde e educação”.     Cappelli apontou que o cenário internacional não justifica um aumento dos juros no Brasil. Ele mencionou que o Federal Reserve (Fed), banco central dos Estados Unidos, está sinalizando uma redução nas taxas de juros americanas. Além disso, o presidente da ABDI observou que “o dólar está caindo, então o que poderia existir de pressão inflacionária não vai se realizar”. O executivo criticou argumentos do mercado financeiro que, segundo ele, especulam sobre a necessidade de aumentar os juros para demonstrar que o próximo presidente do Banco Central será “durão”. Cappelli classificou tais argumentos como “especulação aberta” e “expectativas psicológicas do tal mercado”. Para Cappelli, o desafio do Brasil é “tirar o dinheiro da especulação, tirar o dinheiro do rentismo e colocar o dinheiro na produção para gerar empregos, para desenvolver o Brasil”. Ele enfatizou que essa abordagem está alinhada com as tendências globais, afirmando que “é isso que o mundo inteiro está fazendo”. O presidente da ABDI concluiu expressando sua expectativa de que o Banco Central reduza os juros na próxima reunião, em vez de aumentá-los, reforçando que esta seria a direção mais adequada para impulsionar o desenvolvimento econômico do país."
29," Leilão de “Rodovia da Morte”, na quinta-feira (29), recebe duas propostas "," Com um traçado sinuoso e tráfego intenso de veículos pesados, a BR-381 tem sua duplicação prometida desde a década de 1990 ","A concessão da BR-381 em Minas Gerais, conhecida como “Rodovia da Morte” pelo alto índice de acidentes fatais, finalmente sairá do papel. Dois grupos entregaram propostas, na sede da B3, para o leilão desta quinta-feira (29). A apresentação de ofertas foi recebida com alívio pelo governo porque duas tentativas anteriores de conceder a rodovia haviam falhado recentemente. Com um traçado sinuoso e tráfego intenso de veículos pesados, a BR-381 tem sua duplicação prometida desde a década de 1990. O trecho de 304 quilômetros que está sendo concedido à iniciativa privada, entre Belo Horizonte e Governador Valadares, compreende o Vale do Aço — onde estão localizadas grandes usinas siderúrgicas. Os governos de Jair Bolsonaro (PL) e Luiz Inácio Lula da Silva (PT) tentaram leiloar a estrada para a iniciativa privada, com diferentes modelagens, mas não apareceram empresas interessadas. Os investidores alegaram riscos de engenharia e incertezas sobre o retorno financeiro da concessão. Desta vez, segundo relatos feitos à CNN, houve a apresentação de duas propostas. O prazo para a entrega de envelopes era até meio-dia desta segunda-feira (26). Não há divulgação oficial sobre o surgimento de interessados. A CNN apurou, no entanto, que uma oferta foi feita por um consórcio de empreiteiras lideradas por Aterpa e JMalucelli. Outra envolve o Grupo Opportunity e a operadora Monte Rodovias, que atua na região Nordeste. Na nova versão do projeto, o investimento da futura concessionária será de R$ 9 bilhões ao longo dos 30 anos de contrato. Houve mudanças na taxa interna de retorno e trechos próximos a Belo Horizonte, que requerem desapropriações e remoção de moradias irregulares, passaram para a responsabilidade do poder público e não mais da concessionária. Serão 134 quilômetros de duplicações (entre obras remanescentes e novos trechos), 83 quilômetros de faixas adicionais, quase 10 quilômetros de marginais, 20 passarelas e 15 passagens de fauna."
30," Há uma “ausência de sincronia” nas expectativas de mercado para economia brasileira, diz Galípolo "," Segundo o diretor de política monetária, apesar de dados “otimistas da economia”, não é o que o Brasil está vivendo, por isso a desancoragem das expectativas ","O diretor de política monetária do Banco Central (BC), Gabriel Galípolo, disse nesta segunda-feira (26) que há uma “ausência de sincronia” nas expectativas dos agentes de mercado, que esperam que a “inflação vai continuar se distanciando da meta”. “Existe uma ausência de sincronia sobre este momento da economia brasileira que vem passando. Um processo de expectativas desancoradas, e mesmo com um reflexo sobre a taxa de juros que vem se tornando mais restritiva nas projeções, você vê o mercado desancorando essas expectativas, ou seja esperando uma inflação que vai continuar se distanciando da meta”, disse em evento de comemoração aos 125 anos do Tribunal de Contas do Estado do Piauí, em Teresina. O boletim Focus, sondagem semanal de mercado produzida pelo BC publicado nesta segunda, mostrou que os analistas preveem aumento na inflação, passando de 4,22% para 4,25%. É a sexta semana seguida que a expectativa aumenta. O número está fora da meta de inflação estipulada pelo governo em 3% – mesmo que o valor permita uma margem de tolerância de 1,5% para mais ou para menos. Na ocasião, Galípolo falou sobre o primeiro corte de juros nos Estados Unidos e citou a fala “arrojada” do presidente do Federal Reserve (BC americano), Jerome Powell, de que o país “está tendo êxito no processo de desinflação sem muito custo para a economia porque as expectativas de inflação estavam ancoradas”. Segundo o diretor de política monetária, apesar de dados “otimistas da economia brasileira” – citando aumento no emprego, renda, crédito, emissão de mercados de capitais, em especial debêntures – não é o que o Brasil está vivendo, por isso a desancoragem das expectativas. Mesmo assim, voltou a afirmar que o Comitê de Política Monetária (Copom) está dependente de dados para na próxima reunião do colegiado decidir sobre a taxa básica de juros."
31," Dados sobre o emprego formal em julho virão “fortes”, diz ministro do Trabalho "," Para julho, a expectativa é de criação líquida de 190.000 vagas ","O ministro do Trabalho e Emprego, Luiz Marinho, disse nesta segunda-feira que os dados do Caged que serão divulgados esta semana sobre o desempenho do emprego formal em julho virão “fortes”. Segundo Marinho, que falou em evento sobre mercado de trabalho e relações trabalhistas no Rio de Janeiro, os empregos formais criados de janeiro a julho superaram o saldo de todo o ano passado. No primeiro semestre, o país criou 1,3 milhão de postos de trabalho formais, segundo o Cadastro Geral de Empregados e Desempregados (Caged), acima dos 1,03 milhão criados no mesmo período de 2023. Em todo o ano de 2023 foram criadas 1,484 milhão de vagas, segundo dado divulgado em janeiro. Em junho, o país criou 201.705 vagas formais de trabalho, acima do esperado pelos economistas consultados pela Reuters. Para julho, a expectativa é de criação líquida de 190.000 vagas."
32," Mercado eleva previsão para inflação em 2024 pela 6ª vez consecutiva, mostra Focus "," Pesquisa semanal mostrou ainda manutenção da expectativa pela décima semana consecutiva de que o Banco Central deixará a Selic em 10,50% até o fim deste ano ","Analistas consultados pelo Banco Central subiram de forma acentuada sua expectativa para o crescimento do PIB ao fim deste ano, mas elevaram novamente a projeção para a alta do IPCA em 2024, de acordo com a mais recente pesquisa Focus divulgada nesta segunda-feira. O levantamento, que capta a percepção do mercado para indicadores econômicos, mostrou que a economia brasileira é vista crescendo 2,43% ao fim de 2024, ante avanço de 2,23% na semana anterior. Em 2025, a projeção é de que o PIB cresça 1,86%, de 1,89% anteriormente. A mediana das expectativas dos economistas para o PIB deste ano quase se igualou a projeção de crescimento do Ministério da Fazenda, atualmente em 2,5%. O chefe da pasta, Fernando Haddad, disse neste mês que a equipe econômica deve elevar em breve sua previsão para além do esperado neste momento. Por outro lado, o Focus ainda evidenciou que o mercado subiu pela sexta semana consecutiva a projeção para a alta do IPCA neste ano, agora em 4,25%, de 4,22% há uma semana. No próximo ano, o índice é visto subindo 3,93%, de 3,91% antes. O centro da meta oficial para a inflação é de 3,00%, sempre com margem de tolerância de 1,5 ponto percentual para mais ou menos. Na terça-feira, o IBGE divulgará os números do IPCA-15 de agosto, um medidor inicial sobre o comportamento dos preços neste mês. A pesquisa semanal com uma centena de economistas mostrou ainda manutenção da expectativa pela décima semana consecutiva de que o Banco Central deixará a Selic em 10,50% até o fim deste ano. Em 2025, a taxa básica de juros ainda é projetada em 10,00%. Em declarações recentes, uma série de membros do BC, incluindo o presidente da autarquia, Roberto Campos Neto, e o diretor de Política Monetária, Gabriel Galípolo, têm indicado que a possibilidade de alta na Selic será considerada na próxima reunião do Copom, em setembro, diante da aceleração da inflação local e do aumento das incertezas no exterior. Por fim, o mercado subiu ligeiramente a previsão para o valor do dólar ao fim deste ano, agora em R$ 5,32, de R$ 5,31 na semana anterior. Em 2025, a divisa norte-americana ainda é projetada em R$ 5,30."
33, EUA tem recuo inesperado nas encomendas de bens de capital em julho ," A previsão era que as encomendas permaneceriam inalteradas, depois de um salto de 0,9% relatado anteriormente em junho ","As novas encomendas de bens de capital manufaturados dos Estados Unidos caíram de forma inesperada em julho e os dados do mês anterior foram revisados para baixo, sugerindo uma perda de ímpeto nos gastos das empresas com equipamentos que se estendeu até o início do terceiro trimestre. Os pedidos de bens de capital não relacionados à defesa, excluindo aeronaves, um indicador observado de perto dos planos de gastos das empresas, caíram 0,1% no mês passado, após um aumento revisado para baixo de 0,5% em junho, informou o Departamento de Comércio dos EUA nesta segunda-feira (26). Economistas consultados pela agência Reuters previam que as encomendas permaneceriam inalteradas, depois de um salto de 0,9% relatado anteriormente em junho. Os gastos das empresas com equipamentos registraram um crescimento de dois dígitos no segundo trimestre, com os gastos com bens se mantendo em grande parte apesar dos aumentos de 525 pontos-base nos juros pelo Federal Reserve em 2022 e 2023. O banco central dos EUA tem mantido sua taxa de juros na faixa atual de 5,25% a 5,50% por um ano. Na última sexta-feira (23), o chair do Fed, Jerome Powell, sinalizou que cortes de juros devem ocorrer em breve em meio a preocupações com a fraqueza do mercado de trabalho. Os mercados esperam que o Fed dê início ao seu ciclo de afrouxamento monetário no próximo mês com uma redução de 25 pontos-base na taxa, embora um corte de 50 pontos-base não possa ser descartado."
34, Cresce o debate sobre o aumento do Bolsa Família e a perda do interesse em procurar emprego , Roberto Campos Neto trouxe à tona discussão crescente entre economistas e empresários: a expansão do programa social retirou pessoas do mercado de trabalho? ,"A elite econômica global se reúne a cada 12 meses em um vilarejo com vista para as montanhas no interior dos Estados Unidos. Mais precisamente no Wyoming, o estado menos populoso do país. Em três dias, são discutidos os rumos da economia e o que os bancos centrais pensam em fazer. Neste ano, um tema inesperado surgiu: o Bolsa Família. Ao discursar sobre como as decisões de bancos centrais chegam – ou não – à economia real, o presidente do BC brasileiro, Roberto Campos Neto, enumerou algumas hipóteses para a chamada perda de potência da política monetária e chamou atenção para o crescimento do programa social brasileiro. No painel “Reavaliando a Efetividade e a Transmissão da Política Monetária”, Campos Neto avaliou hipóteses para explicar a queda tão lenta da inflação pelo mundo. Globalmente, o brasileiro indicou algumas possibilidades relacionadas ao gasto público, intervenções no mercado financeiro e dívida pública. E, ao avaliar nossa própria economia, chamou atenção para o fato de que os programas sociais cresceram muito nos últimos anos no Brasil. O tema é, aliás e há algum tempo, debate entre economistas e empresários. Em Jackson Hole, Campos Neto destacou que o maior programa social brasileiro já beneficia 56 milhões de pessoas. Esse é o maior grupo da população brasileira, destacou, acima dos 43 milhões de ocupados e empreendedores. O discurso de Campos Neto trouxe à tona uma fala ouvida discretamente há vários meses entre economistas preocupados com a inflação e entre empresários que têm reclamado do estrangulamento do mercado de trabalho. Vários citam que a forte queda recente do desemprego pode ser explicada, sim, pelo crescimento da economia, mas lembram que não é possível ignorar o impacto da ampliação do programa social. De inquestionável importância para oferecer dignidade econômica e social aos mais pobres, o programa social federal cresceu em duas frentes no pós pandemia: número de beneficiários e, principalmente, valor pago. Antes da pandemia, o valor mínimo destinado a cada família era de R$ 89 como benefício principal. Havia, ainda, a possiblidade de valores adicionais de R$ 41 pagos a cada criança ou adolescente da família. Atualmente, o valor mínimo é de R$ 600, com R$ 150 pagos adicionalmente a cada criança de até seis anos. Houve, portanto, aumento de 574% no valor principal desde a pandemia. O aumento dos valores do programa social se confunde com a ação do governo para combater os efeitos da pandemia. Em 2020, com as cidades fechadas para evitar o vírus, o governo discutiu inicialmente o pagamento do chamado auxílio emergencial de R$ 400. Em uma articulação com o Congresso, o valor final aumentou para R$ 600. No bolso, passos dados à frente são praticamente impossíveis de voltar. E é por isso que o valor segue até agora. Economistas dizem que, como o valor do benefício já equivale a quase metade do salário-mínimo, muitos encarariam o pagamento como um desincentivo à busca por trabalho. Ou seja, diminui a mão de obra disponível. Em Brasília, a Secretaria de Avaliação, Gestão da Informação e Cadastro Único do Ministério do Desenvolvimento e Assistência Social confirma a fala de Campos Neto. Houve forte aumento no número de beneficiários no programa social: atualmente, o Ministério cita 54,5 milhões de pessoas beneficiadas pelo Bolsa Família. Em março de 2020, quando o coronavírus chegou ao Brasil, eram 40 milhões de pessoas. Aumento de 36% ou quase 15 milhões de indivíduos. Essa alta, porém, não é recente – e não tem a ver com o atual governo. Os grandes saltos aconteceram em 2022. Naquela época, o programa usava outro nome: era o Auxílio Brasil. O nome vigorou entre novembro de 2021 e fevereiro de 2023. Nos 12 primeiros meses da pandemia, o programa ganhou mais de 3 milhões de novos indivíduos beneficiados. Em janeiro de 2022, porém, houve o grande salto: 6,4 milhões. Depois, em agosto do mesmo ano, outro pulo: 3,5 milhões de pessoas a mais no Auxílio Brasil. No fim de 2022, ano das eleições presidenciais, 14,5 milhões de novas pessoas estavam sendo beneficiadas pelo Auxílio Brasil na comparação com o mês da chegada do vírus no Brasil. Ao mesmo tempo, os números do IBGE mostram que houve queda do número de pessoas com mais de 14 anos e que estão não estão mais dispostas a procurar um trabalho. O número de pessoas que são consideradas fora da força de trabalho era um pouco acima de 60 milhões nos vários anos antes da pandemia. Quando a Covid-19 chega ao Brasil, esse número explode para perto de 75 milhões de pessoas. Chegam as vacinas e a doença perde força, mas o número de pessoas fora do mercado trabalho nunca volta ao patamar anterior. O número atual gira em torno de 66 milhões – mais de 5 milhões acima do observado antes da pandemia. Muitos economistas e empresários dizem que esse contingente pode ter decidido desistir de procurar um emprego porque recebem o programa social. Curiosamente, o governo Lula alterou a curva do programa social. Além de mudar o nome do programa – e rebatizar para Bolsa Família, o número de beneficiários diminuiu. Em janeiro de 2023, primeiro mês do atual governo, era 55,8 milhões atrelados ao programa. Desde então, o grupo diminuiu em 1,26 milhão de pessoas. Talvez seja o início do pente-fino tão prometido pela equipe econômica."
35," Brasil tem déficit em conta corrente de US$ 5,2 bilhões em julho, diz BC ", Os números são alguns dos mais importantes para o Copom decidir sobre a taxa básica de juros ,"As transações correntes do balanço de pagamentos foram deficitárias em US$ 5,2 bilhões em julho de 2024, ante déficit de US$ 3,6 bilhões em julho de 2023. O débito é o maior dos seis primeiros meses do ano, segundo dados do Banco Central divulgados nesta segunda-feira (26). Na comparação interanual, o déficit em serviços aumentou US$ 1,6 bilhão e o saldo comercial recuou US$ 516 milhões. O déficit em transações correntes nos doze meses encerrados em julho de 2024 somou US$ 34,8 bilhões (1,56% do PIB), ante US$ 33,2 bilhões (1,48% do PIB) no mês anterior e US$ 37,7 bilhões (1,82% do PIB) em julho de 2023. A balança comercial de bens foi superavitária em US$ 7,1 bilhões em julho de 2024, ante saldo positivo de US$ 7,6 bilhões em julho de 2023. As exportações de bens somaram US$ 31,2 bilhões, aumento de 9,3% na comparação interanual, enquanto as importações de bens aumentaram 15,2%, na mesma base de comparação, totalizando US$ 24,1 bilhões. As reservas internacionais somaram US$ 363,3 bilhões em julho de 2024, um incremento de US$ 5,5 bilhões em relação ao mês anterior. O aumento decorreu, principalmente, de contribuições positivas de variações por preços, US$ 3 bilhões, e por paridades, US$ 1,4 bilhão. As receitas de juros somaram US$ 745 milhões no mês. Os números são alguns dos mais importantes para o Comitê de Política Monetária (Copom) decidir sobre a taxa básica de juros, a Selic, atualmente em 10,5% ao ano."
36," BC da China mantém taxa de empréstimo de médio prazo de um ano estável em 2,3% ", A China está em processo de revisão da política monetária com o objetivo de permitir que as taxas de curto prazo desempenhem um papel maior na orientação dos mercados ,"O Banco do Povo da China (PBoC) manteve a taxa da linha de empréstimo de médio prazo (MLF) de 1 ano inalterada em 2,3% ao ano, segundo comunicado divulgado nesta segunda-feira (26). A instituição injetou 300 bilhões de yuans no sistema financeiro por meio da MLF. O dia dos depósitos de liquidez, que ocorre tradicionalmente no meio do mês, foi atrasado em agosto. Não se sabe, no entanto, se a mudança será mantida para os próximos meses. O PBoC também manteve a taxa de recompra de 7 dias estável em 1,7%. Foram injetados 471 bilhões de yuans por meio de recompra reversa (repo) para instituições financeiras. A China está em processo de revisão da política monetária com o objetivo de permitir que as taxas de curto prazo desempenhem um papel maior na orientação dos mercados."
37," Confiança do consumidor brasileiro cresce pela 3ª vez consecutiva em agosto, diz FGV "," O Índice de Confiança do Consumidor (ICC) teve alta de 0,3 ponto em agosto, chegando a 93,2, após avanço de 1,8 ponto em julho ","A confiança dos consumidores brasileiros subiu pela terceira vez consecutiva em agosto em meio a ligeiras melhoras nas expectativas para os próximos meses e na percepção sobre a situação atual, mostraram dados da Fundação Getúlio Vargas divulgados nesta segunda-feira (26). O Índice de Confiança do Consumidor (ICC) teve alta de 0,3 ponto em agosto, chegando a 93,2, após avanço de 1,8 ponto em julho. “A confiança do consumidor sobe pela terceira vez seguida, embora em um ritmo mais lento. O resultado modesto foi influenciado igualmente pela melhora das percepções sobre o presente e as expectativas futuras”, disse Anna Carolina Gouveia, economista do FGV IBRE. Em agosto, o Índice de Expectativas (IE) avançou 0,3 ponto, para 101,4, também registrando uma terceira alta consecutiva. O Índice de Situação Atual (ISA) subiu igualmente 0,3 ponto no mês, a 81,9, mantendo-se no maior patamar desde novembro de 2023 (82,0 pontos). A alta no ICC se deu principalmente pelo avanço do componente sobre a perspectiva para a situação futura da economia, que subiu 2,0 pontos, para 111,4, maior nível desde abril deste ano (113,0 pontos). Por outro lado, o componente sobre a perspectiva para as finanças futuras das famílias sofreu queda de 2,3 pontos em agosto, a 104,8 pontos. “A resiliência da atividade doméstica, com mercado de trabalho aquecido e inflação controlada tem contribuído para sustentar a confiança dos consumidores, mas o menor ritmo indica cautela para o futuro”, afirmou Gouveia."
38, Fazenda avalia que corte de juros nos EUA ajuda Brasil e abre espaço para Selic menor em 2025 , Equipe econômica acredita que incertezas domésticas também foram debeladas e aposta em crescimento perto de 3% neste ano ,"O Ministério da Fazenda acredita que os cortes de juros nos Estados Unidos, daqui até o fim do ano, ajudarão a diminuir pressões sobre o real e a reverter — pelo menos parcialmente — a alta do dólar no Brasil ao longo dos últimos meses. Para a equipe econômica, o Federal Reserve (Fed) deverá mesmo iniciar em setembro o ciclo de queda dos juros americanos, conforme sinalizou o presidente da instituição, Jerome Powell, na semana passada. Auxiliares do ministro Fernando Haddad listam diversos fatores para a desvalorização recente do real — o dólar chegou a quase R$ 5,80 — e reconhecem que fatores domésticos tiveram peso preponderante. Na avaliação da Fazenda, um a um, houve distensionamento desses fatores de pressão. O cenário foi melhorando e hoje a estimativa ainda informal da equipe econômica, sem ainda uma revisão oficial das projeções, é que o crescimento do PIB ficará mais perto de 3% — em vez dos 2,5% previstos formalmente. Para consolidar esse novo cenário, os auxiliares de Haddad consideram que as seguintes mudanças estão ajudando: A equipe econômica acredita que está mais distante o risco de uma recessão ou mesmo de desaceleração forte nos EUA, com potenciais impactos negativos sobre a demanda e os preços internacionais. Assim, a avaliação é de que o Brasil pode receber uma “ajuda” também do novo ambiente externo, com reversão da alta recente do dólar. Isso resultaria em menos pressões para a inflação e um cenário mais provável de retomada de queda da Selic a partir de 2025."
